file,position,overlap_area
Reslice of 7,60,100267.0
Reslice of 7,61,126487.0
Reslice of 7,62,142242.0
Reslice of 7,63,164972.0
Reslice of 7,64,157991.0
Reslice of 7,65,84293.0
Reslice of 7,66,84321.0
Reslice of 7,67,64514.0
Reslice of 7,68,94468.0
Reslice of 7,69,130835.0
Reslice of 7,70,65320.0
Reslice of 7,71,80116.0
Reslice of 7,72,79782.0
Reslice of 7,73,210996.0
Reslice of 7,74,47302.0
Reslice of 7,75,530970.0
Reslice of 7,76,34414.0
Reslice of 7,77,49935.0
Reslice of 7,78,118089.0
Reslice of 7,79,230239.0
Reslice of 7,80,261501.0
Reslice of 7,81,188414.0
Reslice of 7,82,131351.0
Reslice of 7,83,93421.0
Reslice of 7,84,64872.0
Reslice of 7,85,79054.0
Reslice of 7,86,87917.0
Reslice of 7,87,73896.0
Reslice of 7,88,108104.0
Reslice of 7,89,73093.0
Reslice of 7,90,67806.0
Reslice of 7,91,51603.0
Reslice of 7,92,101024.0
Reslice of 7,93,33864.0
Reslice of 7,94,88699.0
Reslice of 7,95,10929.0
Reslice of 7,96,30824.0
Reslice of 7,97,36000.0
Reslice of 7,98,14233.0
Reslice of 7,99,22108.0
Reslice of 8,0,46070.0
Reslice of 8,1,59414.0
Reslice of 8,2,45176.0
Reslice of 8,3,60310.0
Reslice of 8,4,201957.0
Reslice of 8,5,325805.0
Reslice of 8,6,389556.0
Reslice of 8,7,348994.0
Reslice of 8,8,151361.0
Reslice of 8,9,130438.0
Reslice of 8,10,127909.0
Reslice of 8,11,99192.0
Reslice of 8,12,58139.0
Reslice of 8,13,71538.0
Reslice of 8,14,58316.0
Reslice of 8,15,112019.0
Reslice of 8,16,167395.0
Reslice of 8,17,189646.0
Reslice of 8,18,296727.0
Reslice of 8,19,385714.0
Reslice of 8,20,397198.0
Reslice of 8,21,178206.0
Reslice of 8,22,40377.0
Reslice of 8,23,53414.0
Reslice of 8,24,56336.0
Reslice of 8,25,39578.0
Reslice of 8,26,42574.0
Reslice of 8,27,61308.0
Reslice of 8,28,24151.0
Reslice of 8,29,38271.0
Reslice of 8,30,40520.0
Reslice of 8,31,46030.0
Reslice of 8,32,39946.0
Reslice of 8,33,94122.0
Reslice of 8,34,140856.0
Reslice of 8,35,80311.0
Reslice of 8,36,16120.0
Reslice of 8,37,29610.0
Reslice of 8,38,25278.0
Reslice of 8,39,25386.0
Reslice of 8,40,36375.0
Reslice of 8,41,19785.0
Reslice of 8,42,33934.0
Reslice of 8,43,37633.0
Reslice of 8,44,41160.0
Reslice of 8,45,59315.0
Reslice of 8,46,113338.0
Reslice of 8,47,178900.0
Reslice of 8,48,74991.0
Reslice of 8,49,103160.0
Reslice of 8,50,106056.0
Reslice of 8,51,35870.0
Reslice of 8,52,28241.0
Reslice of 8,53,8349.0
Reslice of 8,54,46311.0
Reslice of 8,55,57536.0
Reslice of 8,56,65329.0
Reslice of 8,57,49751.0
Reslice of 8,58,97983.0
Reslice of 8,59,59684.0
Reslice of 8,60,66713.0
Reslice of 8,61,301220.0
Reslice of 8,62,974742.0
Reslice of 8,63,1010258.0
Reslice of 8,64,519196.0
Reslice of 8,65,254054.0
Reslice of 8,66,112498.0
Reslice of 8,67,46138.0
Reslice of 8,68,48454.0
Reslice of 8,69,72654.0
Reslice of 8,70,47357.0
Reslice of 8,71,107544.0
Reslice of 8,72,62239.0
Reslice of 8,73,49333.0
Reslice of 8,74,64648.0
Reslice of 8,75,66290.0
Reslice of 8,76,81847.0
Reslice of 8,77,101182.0
Reslice of 8,78,52245.0
Reslice of 8,79,75856.0
Reslice of 8,80,73383.0
Reslice of 8,81,65243.0
Reslice of 8,82,59174.0
Reslice of 8,83,57532.0
Reslice of 8,84,54584.0
Reslice of 8,85,59639.0
Reslice of 8,86,57043.0
Reslice of 8,87,61148.0
Reslice of 8,88,60825.0
Reslice of 8,89,134897.0
Reslice of 8,90,186717.0
Reslice of 8,91,95749.0
Reslice of 8,92,98351.0
Reslice of 8,93,136256.0
Reslice of 8,94,43406.0
Reslice of 8,95,60824.0
Reslice of 8,96,45209.0
Reslice of 8,97,67929.0
Reslice of 8,98,86678.0
Reslice of 8,99,92941.0
Reslice of 9,0,148657.0
Reslice of 9,1,157703.0
Reslice of 9,2,231155.0
Reslice of 9,3,198571.0
Reslice of 9,4,188045.0
Reslice of 9,5,193022.0
Reslice of 9,6,413228.0
Reslice of 9,7,391982.0
